Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
649   | 1        | 3945.76982 | 3945.5992 | 3785.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.533848 | 
650   | 2        | 3945.76982 | 3945.6908 | 4673.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.572105 | 
651   | 3        | 3945.76982 | 3945.5724 | 3974.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.610436 | 
652   | 4        | 3945.76982 | 3945.5535 | 2861.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 27.648789 | 
653   | 5        | 3945.76982 | 3945.4679 | 3734.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 27.687120 | 
654   | 6        | 3945.76982 | 3945.4939 | 4154.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 27.725464 | 
655   | 7        | 3945.76982 | 3945.5515 | 5077.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 27.763741 | 
656   | 8        | 3945.76982 | 3945.6025 | 5336.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 27.802335 | 
657   | 9        | 3945.76982 | 3945.5996 | 2959.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.840703 | 
658   | 10       | 3945.76982 | 3945.6023 | 4554.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 27.878977 | 
659   | 11       | 3945.76982 | 3945.5822 | 4443.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 27.917299 | 
660   | 12       | 3945.76982 | 3945.5017 | 3492.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 27.993741 | 
661   | 13       | 3945.76982 | 3945.6017 | 4237.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.032111 | 
662   | 14       | 3945.76982 | 3945.6357 | 3090.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.070714 | 
663   | 15       | 3945.76982 | 3945.5377 | 3700.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.108993 | 
664   | 16       | 3945.76982 | 3945.7374 | 3844.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 28.147305 | 
665   | 17       | 3945.76982 | 3945.5784 | 4278.0000 | 4806.0 | 0.0011 | 0.007812 | NO          | 28.188171 | 
666   | 18       | 3945.76982 | 3945.6825 | 5187.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.226695 | 
667   | 19       | 3945.76982 | 3945.7231 | 4110.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.265155 | 
668   | 20       | 3945.76982 | 3945.7320 | 4271.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 28.303488 | 
669   | 21       | 3945.76982 | 3945.6963 | 5014.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 28.341702 | 
670   | 22       | 3945.76982 | 3945.6614 | 3033.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.379987 | 
671   | 23       | 3945.76982 | 3945.5632 | 2890.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.418329 | 
672   | 24       | 3945.76982 | 3945.4664 | 3923.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 28.456678 | 
673   | 25       | 3945.76982 | 3945.4611 | 3970.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.494991 | 
674   | 26       | 3945.76982 | 3945.5216 | 2813.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.533188 | 
675   | 27       | 3945.76982 | 3945.7201 | 3286.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.571386 | 
676   | 28       | 3945.76982 | 3945.6204 | 4529.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.609617 | 
677   | 29       | 3945.76982 | 3945.7693 | 3148.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.647822 | 
678   | 30       | 3945.76982 | 3945.6756 | 3302.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 28.686123 | 
679   | 31       | 3945.76982 | 3945.7158 | 3437.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.724516 | 
680   | 32       | 3945.76982 | 3945.6899 | 5279.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.762778 | 
681   | 33       | 3945.76982 | 3945.5969 | 3775.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 28.801162 | 
682   | 34       | 3945.76982 | 3945.3994 | 2887.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 28.839442 | 
683   | 35       | 3945.76982 | 3945.4464 | 4593.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 28.877792 | 
684   | 36       | 3945.76982 | 3945.5173 | 5641.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 28.916204 | 
685   | 37       | 3945.76982 | 3945.4801 | 4505.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 28.954513 | 
686   | 38       | 3945.76982 | 3945.6035 | 3768.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 28.992802 | 
687   | 39       | 3945.76982 | 3945.4664 | 3411.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 29.031034 | 
688   | 40       | 3945.76982 | 3945.4653 | 4833.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 29.069664 | 
689   | 0        | 3945.78524 | 3945.7852 | 3503.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 29.107915 | 
690   | 1        | 3945.78524 | 3945.4933 | 4392.0000 | 4806.0 | 0.0012 | 0.007812 | NO          | 29.185901 | 
691   | 2        | 3945.78524 | 3945.5566 | 4878.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 29.225993 | 
692   | 0        | 3945.78851 | 3945.7885 | 3128.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 29.264214 | 
693   | 1        | 3945.78851 | 3945.7227 | 3439.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 29.302407 | 
694   | 0        | 3945.86437 | 3945.8643 | 4908.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 29.340537 | 
695   | 0        | 3945.93761 | 3945.9376 | 3136.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 29.378615 | 
696   | 1        | 3945.93761 | 3945.7602 | 4237.0000 | 4806.0 | 0.0011 | 0.007812 | NO          | 29.416815 | 
697   | 0        | 3945.99592 | 3945.9959 | 4357.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 29.454943 | 
698   | 1        | 3945.99592 | 3945.8116 | 3906.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 29.493107 | 
699   | 2        | 3945.99592 | 3945.6692 | 2881.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 29.531187 | 
700   | 3        | 3945.99592 | 3945.7912 | 3522.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 29.569284 | 
701   | 4        | 3945.99592 | 3945.7318 | 4561.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 29.607374 | 
702   | 5        | 3945.99592 | 3945.6460 | 3109.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 29.645589 | 
703   | 6        | 3945.99592 | 3945.5812 | 3430.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 29.684159 | 
704   | 7        | 3945.99592 | 3945.4528 | 4882.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 29.722497 | 
705   | 8        | 3945.99592 | 3945.4685 | 4388.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 29.760643 | 
706   | 9        | 3945.99592 | 3945.6244 | 3376.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 29.798784 | 
707   | 10       | 3945.99592 | 3945.4310 | 4185.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 29.837117 | 
708   | 11       | 3945.99592 | 3945.5299 | 2859.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 29.875338 | 
709   | 12       | 3945.99592 | 3945.7457 | 3844.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 29.914833 | 
710   | 13       | 3945.99592 | 3945.5913 | 4797.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 29.953095 | 
711   | 14       | 3945.99592 | 3945.5264 | 3656.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 29.991289 | 
712   | 15       | 3945.99592 | 3945.5864 | 5449.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.029451 | 
713   | 16       | 3945.99592 | 3945.6111 | 3407.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 30.067909 | 
714   | 17       | 3945.99592 | 3945.6902 | 3311.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.106153 | 
715   | 18       | 3945.99592 | 3945.7355 | 4328.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.144325 | 
716   | 19       | 3945.99592 | 3945.7114 | 5127.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.182495 | 
717   | 20       | 3945.99592 | 3945.8113 | 3931.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 30.220868 | 
718   | 21       | 3945.99592 | 3945.6159 | 3861.0000 | 4806.0 | 0.0014 | 0.007812 | NO          | 30.258986 | 
719   | 22       | 3945.99592 | 3945.5626 | 4896.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 30.297109 | 
720   | 23       | 3945.99592 | 3945.6179 | 4490.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.374673 | 
721   | 24       | 3945.99592 | 3945.6628 | 2636.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.412823 | 
722   | 25       | 3945.99592 | 3945.6579 | 2915.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 30.451067 | 
723   | 26       | 3945.99592 | 3945.7671 | 3710.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 30.489203 | 
724   | 27       | 3945.99592 | 3945.7837 | 3396.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 30.527305 | 
725   | 28       | 3945.99592 | 3945.9204 | 3881.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 30.565548 | 
726   | 29       | 3945.99592 | 3945.4928 | 4360.0000 | 4806.0 | 0.0012 | 0.007812 | NO          | 30.603755 | 
727   | 30       | 3945.99592 | 3945.5391 | 4636.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.642423 | 
728   | 31       | 3945.99592 | 3945.6579 | 4399.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.681547 | 
729   | 32       | 3945.99592 | 3945.4928 | 5055.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 30.719902 | 
730   | 33       | 3945.99592 | 3945.5210 | 2792.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 30.758131 | 
731   | 34       | 3945.99592 | 3945.6127 | 4014.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 30.796505 | 
732   | 35       | 3945.99592 | 3945.7738 | 3191.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 30.834943 | 
733   | 36       | 3945.99592 | 3945.6471 | 4730.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 30.873234 | 
734   | 37       | 3945.99592 | 3945.6979 | 3299.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.912671 | 
735   | 38       | 3945.99592 | 3945.6478 | 5059.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 30.950912 | 
736   | 39       | 3945.99592 | 3945.7038 | 4527.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 30.989021 | 
737   | 40       | 3945.99592 | 3945.7597 | 3679.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 31.027255 | 
738   | 41       | 3945.99592 | 3945.9357 | 3470.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 31.065561 | 
739   | 42       | 3945.99592 | 3945.9494 | 3721.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 31.103754 | 
740   | 43       | 3945.99592 | 3945.8241 | 3419.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 31.141980 | 
741   | 44       | 3945.99592 | 3945.9453 | 5254.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 31.180739 | 
742   | 45       | 3945.99592 | 3945.8455 | 5009.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 31.218946 | 
743   | 46       | 3945.99592 | 3945.8713 | 4094.0000 | 4806.0 | 0.0004 | 0.007812 | NO          | 31.257131 | 
744   | 47       | 3945.99592 | 3945.7367 | 3486.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 31.295242 | 
745   | 48       | 3945.99592 | 3945.7521 | 3793.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 31.333422 | 
746   | 49       | 3945.99592 | 3945.6599 | 3268.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 31.371721 | 
747   | 50       | 3945.99592 | 3945.7062 | 3043.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 31.409881 | 
748   | 51       | 3945.99592 | 3945.5084 | 4293.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 31.448025 | 
749   | 52       | 3945.99592 | 3945.5661 | 3452.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 31.486189 | 
750   | 53       | 3945.99592 | 3945.6572 | 3263.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 31.561537 | 
751   | 54       | 3945.99592 | 3945.7462 | 3378.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 31.599793 | 
752   | 55       | 3945.99592 | 3945.7887 | 4315.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 31.639217 | 
753   | 56       | 3945.99592 | 3945.6286 | 3675.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 31.677616 | 
754   | 57       | 3945.99592 | 3945.7094 | 4090.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 31.715975 | 
755   | 58       | 3945.99592 | 3945.7055 | 4545.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 31.754337 | 
756   | 59       | 3945.99592 | 3945.6780 | 3286.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 31.792622 | 
757   | 60       | 3945.99592 | 3945.6546 | 2796.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 31.830979 | 
758   | 61       | 3945.99592 | 3945.5875 | 3522.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 31.870477 | 
759   | 62       | 3945.99592 | 3945.6283 | 5318.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 31.908918 | 
760   | 63       | 3945.99592 | 3945.6273 | 3604.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 31.947284 | 
761   | 64       | 3945.99592 | 3945.6488 | 3513.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 31.985600 | 
762   | 65       | 3945.99592 | 3945.6208 | 5130.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.023925 | 
763   | 66       | 3945.99592 | 3945.7552 | 4199.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 32.062319 | 
764   | 67       | 3945.99592 | 3945.7506 | 4543.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 32.100703 | 
765   | 68       | 3945.99592 | 3945.8240 | 3598.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.139095 | 
766   | 69       | 3945.99592 | 3945.7305 | 4217.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 32.177388 | 
767   | 70       | 3945.99592 | 3945.7586 | 4040.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 32.215712 | 
768   | 71       | 3945.99592 | 3945.8196 | 4446.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 32.253918 | 
769   | 72       | 3945.99592 | 3945.7851 | 4151.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 32.292304 | 
770   | 73       | 3945.99592 | 3945.8106 | 4266.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 32.330593 | 
771   | 74       | 3945.99592 | 3945.7216 | 4515.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.368903 | 
772   | 75       | 3945.99592 | 3945.8576 | 3532.0000 | 4806.0 | 0.0004 | 0.007812 | NO          | 32.407260 | 
773   | 76       | 3945.99592 | 3945.5868 | 3940.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 32.445583 | 
774   | 77       | 3945.99592 | 3945.7674 | 2751.0000 | 4806.0 | 0.0004 | 0.007812 | NO          | 32.483893 | 
775   | 78       | 3945.99592 | 3945.8814 | 4348.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 32.522097 | 
776   | 79       | 3945.99592 | 3945.9554 | 3856.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 32.560300 | 
777   | 80       | 3945.99592 | 3945.9446 | 3847.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.598407 | 
778   | 81       | 3945.99592 | 3945.8459 | 3025.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.636871 | 
779   | 82       | 3945.99592 | 3945.8920 | 4923.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.675237 | 
780   | 83       | 3945.99592 | 3945.7751 | 3145.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 32.750816 | 
781   | 84       | 3945.99592 | 3945.6962 | 3100.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 32.789179 | 
782   | 85       | 3945.99592 | 3945.7514 | 4229.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 32.827572 | 
783   | 86       | 3945.99592 | 3945.7481 | 3317.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 32.865860 | 
784   | 87       | 3945.99592 | 3945.6443 | 4915.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 32.904172 | 
785   | 88       | 3945.99592 | 3945.6593 | 3735.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 32.942509 | 
786   | 89       | 3945.99592 | 3945.6413 | 3950.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 32.980812 | 
787   | 90       | 3945.99592 | 3945.4840 | 3742.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 33.019278 | 
788   | 91       | 3945.99592 | 3945.4857 | 2693.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 33.058862 | 
789   | 92       | 3945.99592 | 3945.6775 | 4127.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 33.097328 | 
790   | 93       | 3945.99592 | 3945.6741 | 5322.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 33.135770 | 
791   | 94       | 3945.99592 | 3945.7595 | 3648.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 33.175924 | 
792   | 95       | 3945.99592 | 3945.6220 | 4426.0000 | 4806.0 | 0.0013 | 0.007812 | NO          | 33.214448 | 
793   | 96       | 3945.99592 | 3945.7265 | 2913.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 33.252934 | 
794   | 97       | 3945.99592 | 3945.8321 | 4768.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 33.291188 | 
795   | 98       | 3945.99592 | 3945.8156 | 4734.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 33.329474 | 
796   | 99       | 3945.99592 | 3945.9293 | 5022.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 33.367771 | 
797   | 100      | 3945.99592 | 3945.8051 | 2561.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 33.406067 | 
