Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
215   | 1        | 1553.08028 | 1551.0880 | 1723.0000 | 2210.0 | 0.0866 | 0.500000 | NO          | 6.660094  | 
216   | 2        | 1553.08028 | 1544.9296 | 1874.0000 | 2210.0 | 0.0593 | 0.500000 | NO          | 6.685300  | 
217   | 3        | 1553.08028 | 1540.9667 | 1825.0000 | 2210.0 | 0.0917 | 0.500000 | NO          | 6.712183  | 
218   | 4        | 1553.08028 | 1539.9902 | 1710.0000 | 2210.0 | 0.0783 | 0.500000 | NO          | 6.739866  | 
219   | 5        | 1553.08028 | 1546.4741 | 1589.0000 | 2210.0 | 0.0598 | 0.500000 | NO          | 6.768720  | 
220   | 6        | 1553.08028 | 1541.0329 | 1962.0000 | 2210.0 | 0.0691 | 0.500000 | NO          | 6.797748  | 
221   | 7        | 1553.08028 | 1535.6056 | 1492.0000 | 2210.0 | 0.0696 | 0.500000 | NO          | 6.825909  | 
222   | 8        | 1553.08028 | 1539.5519 | 1646.0000 | 2210.0 | 0.0654 | 0.500000 | NO          | 6.853354  | 
223   | 9        | 1553.08028 | 1539.2532 | 1715.0000 | 2210.0 | 0.0651 | 0.500000 | NO          | 6.880046  | 
224   | 10       | 1553.08028 | 1546.7666 | 1877.0000 | 2210.0 | 0.0579 | 0.500000 | NO          | 6.908227  | 
225   | 11       | 1553.08028 | 1531.4319 | 1948.0000 | 2210.0 | 0.0857 | 0.500000 | NO          | 6.936915  | 
226   | 12       | 1553.08028 | 1540.9299 | 1539.0000 | 2210.0 | 0.0598 | 0.500000 | NO          | 6.965671  | 
227   | 13       | 1553.08028 | 1543.7586 | 1823.0000 | 2210.0 | 0.0857 | 0.500000 | NO          | 6.994466  | 
228   | 0        | 1556.80041 | 1556.8004 | 1467.0000 | 2210.0 | 0.0688 | 0.500000 | NO          | 7.023563  | 
229   | 1        | 1556.80041 | 1552.8836 | 1906.0000 | 2210.0 | 0.0805 | 0.500000 | NO          | 7.052234  | 
230   | 2        | 1556.80041 | 1550.7348 | 1791.0000 | 2210.0 | 0.0766 | 0.500000 | NO          | 7.080955  | 
231   | 3        | 1556.80041 | 1539.9924 | 1536.0000 | 2210.0 | 0.0779 | 0.500000 | NO          | 7.106960  | 
232   | 4        | 1556.80041 | 1548.0323 | 1955.0000 | 2210.0 | 0.0780 | 0.500000 | NO          | 7.132660  | 
233   | 5        | 1556.80041 | 1541.6292 | 1577.0000 | 2210.0 | 0.0756 | 0.500000 | NO          | 7.160978  | 
234   | 6        | 1556.80041 | 1552.4785 | 1729.0000 | 2210.0 | 0.0729 | 0.500000 | NO          | 7.189551  | 
235   | 7        | 1556.80041 | 1541.1512 | 1455.0000 | 2210.0 | 0.0917 | 0.500000 | NO          | 7.217074  | 
236   | 8        | 1556.80041 | 1541.3016 | 1743.0000 | 2210.0 | 0.0767 | 0.500000 | NO          | 7.245457  | 
237   | 9        | 1556.80041 | 1551.4591 | 1555.0000 | 2210.0 | 0.0570 | 0.500000 | NO          | 7.273601  | 
238   | 10       | 1556.80041 | 1539.8837 | 1614.0000 | 2210.0 | 0.1082 | 0.500000 | NO          | 7.302452  | 
239   | 11       | 1556.80041 | 1548.5513 | 1755.0000 | 2210.0 | 0.0528 | 0.500000 | NO          | 7.330185  | 
240   | 12       | 1556.80041 | 1551.1952 | 1906.0000 | 2210.0 | 0.0621 | 0.500000 | NO          | 7.372562  | 
241   | 13       | 1556.80041 | 1547.3804 | 1696.0000 | 2210.0 | 0.0613 | 0.500000 | NO          | 7.400904  | 
242   | 14       | 1556.80041 | 1535.6461 | 1797.0000 | 2210.0 | 0.0794 | 0.500000 | NO          | 7.428373  | 
243   | 15       | 1556.80041 | 1534.5781 | 1686.0000 | 2210.0 | 0.0639 | 0.500000 | NO          | 7.456354  | 
244   | 16       | 1556.80041 | 1552.1522 | 2039.0000 | 2210.0 | 0.0859 | 0.500000 | NO          | 7.484913  | 
245   | 0        | 1563.71234 | 1563.7123 | 1739.0000 | 2210.0 | 0.0734 | 0.500000 | NO          | 7.513898  | 
246   | 1        | 1563.71234 | 1550.8810 | 1484.0000 | 2210.0 | 0.0740 | 0.500000 | NO          | 7.543390  | 
247   | 2        | 1563.71234 | 1549.2596 | 1965.0000 | 2210.0 | 0.0565 | 0.500000 | NO          | 7.572006  | 
248   | 3        | 1563.71234 | 1551.6182 | 1584.0000 | 2210.0 | 0.0607 | 0.500000 | NO          | 7.600409  | 
249   | 4        | 1563.71234 | 1552.8890 | 1725.0000 | 2210.0 | 0.0599 | 0.500000 | NO          | 7.627839  | 
250   | 5        | 1563.71234 | 1548.7127 | 1621.0000 | 2210.0 | 0.0918 | 0.500000 | NO          | 7.653032  | 
251   | 6        | 1563.71234 | 1541.5197 | 1814.0000 | 2210.0 | 0.0555 | 0.500000 | NO          | 7.678204  | 
252   | 7        | 1563.71234 | 1548.8433 | 1435.0000 | 2210.0 | 0.0578 | 0.500000 | NO          | 7.703285  | 
253   | 8        | 1563.71234 | 1547.6784 | 1739.0000 | 2210.0 | 0.0602 | 0.500000 | NO          | 7.728376  | 
254   | 9        | 1563.71234 | 1547.0936 | 1793.0000 | 2210.0 | 0.0827 | 0.500000 | NO          | 7.753433  | 
255   | 10       | 1563.71234 | 1547.4816 | 1588.0000 | 2210.0 | 0.0610 | 0.500000 | NO          | 7.778582  | 
256   | 11       | 1563.71234 | 1543.3281 | 1657.0000 | 2210.0 | 0.0977 | 0.500000 | NO          | 7.803666  | 
257   | 12       | 1563.71234 | 1541.6425 | 1995.0000 | 2210.0 | 0.0714 | 0.500000 | NO          | 7.828787  | 
258   | 13       | 1563.71234 | 1542.9005 | 1674.0000 | 2210.0 | 0.0619 | 0.500000 | NO          | 7.853821  | 
259   | 14       | 1563.71234 | 1544.8988 | 1563.0000 | 2210.0 | 0.0977 | 0.500000 | NO          | 7.878857  | 
260   | 15       | 1563.71234 | 1537.7592 | 1731.0000 | 2210.0 | 0.0940 | 0.500000 | NO          | 7.904110  | 
261   | 16       | 1563.71234 | 1537.1010 | 1708.0000 | 2210.0 | 0.0491 | 0.500000 | NO          | 7.931066  | 
262   | 17       | 1563.71234 | 1529.1007 | 1871.0000 | 2210.0 | 0.0757 | 0.500000 | NO          | 7.956224  | 
263   | 18       | 1563.71234 | 1563.1795 | 1836.0000 | 2210.0 | 0.0956 | 0.500000 | NO          | 7.981345  | 
264   | 19       | 1563.71234 | 1554.2662 | 1773.0000 | 2210.0 | 0.0841 | 0.500000 | NO          | 8.006488  | 
265   | 20       | 1563.71234 | 1547.9689 | 1578.0000 | 2210.0 | 0.0636 | 0.500000 | NO          | 8.034270  | 
266   | 1        | 1563.71234 | 1557.9855 | 1801.0000 | 2210.0 | 0.0348 | 0.250000 | NO          | 8.059750  | 
267   | 0        | 1565.66719 | 1565.6671 | 1652.0000 | 2210.0 | 0.0477 | 0.250000 | NO          | 8.084911  | 
268   | 0        | 1585.30733 | 1585.3073 | 1612.0000 | 2210.0 | 0.0397 | 0.250000 | NO          | 8.110051  | 
269   | 0        | 1586.87151 | 1586.8715 | 1664.0000 | 2210.0 | 0.0510 | 0.250000 | NO          | 8.135134  | 
270   | 0        | 1593.23046 | 1593.2304 | 1741.0000 | 2210.0 | 0.0321 | 0.250000 | NO          | 8.175598  | 
271   | 0        | 1596.81447 | 1596.8144 | 1634.0000 | 2210.0 | 0.0343 | 0.250000 | NO          | 8.200769  | 
272   | 0        | 1599.24257 | 1599.2425 | 1549.0000 | 2210.0 | 0.0362 | 0.250000 | NO          | 8.225897  | 
273   | 1        | 1599.24257 | 1598.1495 | 1507.0000 | 2210.0 | 0.0418 | 0.250000 | NO          | 8.251009  | 
274   | 0        | 1602.15710 | 1602.1571 | 1763.0000 | 2210.0 | 0.0340 | 0.250000 | NO          | 8.276161  | 
275   | 1        | 1602.15710 | 1601.9431 | 1603.0000 | 2210.0 | 0.0283 | 0.250000 | NO          | 8.303821  | 
276   | 0        | 1604.96636 | 1604.9663 | 1691.0000 | 2210.0 | 0.0280 | 0.250000 | NO          | 8.331181  | 
277   | 1        | 1604.96636 | 1604.3750 | 1667.0000 | 2210.0 | 0.0508 | 0.250000 | NO          | 8.359685  | 
278   | 2        | 1604.96636 | 1603.3877 | 1406.0000 | 2210.0 | 0.0370 | 0.250000 | NO          | 8.387567  | 
279   | 0        | 1611.51358 | 1611.5135 | 1724.0000 | 2210.0 | 0.0258 | 0.250000 | NO          | 8.412868  | 
280   | 1        | 1611.51358 | 1608.4956 | 1687.0000 | 2210.0 | 0.0422 | 0.250000 | NO          | 8.438000  | 
281   | 0        | 1612.88676 | 1612.8867 | 1582.0000 | 2210.0 | 0.0374 | 0.250000 | NO          | 8.463161  | 
282   | 1        | 1612.88676 | 1611.7608 | 1335.0000 | 2210.0 | 0.0468 | 0.250000 | NO          | 8.488253  | 
283   | 0        | 1616.62109 | 1616.6210 | 1949.0000 | 2210.0 | 0.0245 | 0.250000 | NO          | 8.513353  | 
284   | 1        | 1616.62109 | 1616.3709 | 1629.0000 | 2210.0 | 0.0303 | 0.250000 | NO          | 8.538582  | 
285   | 2        | 1616.62109 | 1615.3427 | 1473.0000 | 2210.0 | 0.0288 | 0.250000 | NO          | 8.563870  | 
286   | 3        | 1616.62109 | 1614.3197 | 1872.0000 | 2210.0 | 0.0342 | 0.250000 | NO          | 8.591791  | 
287   | 4        | 1616.62109 | 1613.3922 | 1627.0000 | 2210.0 | 0.0360 | 0.250000 | NO          | 8.620798  | 
288   | 5        | 1616.62109 | 1615.8814 | 1562.0000 | 2210.0 | 0.0332 | 0.250000 | NO          | 8.649351  | 
289   | 6        | 1616.62109 | 1613.0030 | 1779.0000 | 2210.0 | 0.0466 | 0.250000 | NO          | 8.678536  | 
290   | 7        | 1616.62109 | 1613.2885 | 1555.0000 | 2210.0 | 0.0299 | 0.250000 | NO          | 8.707455  | 
291   | 8        | 1616.62109 | 1613.2913 | 2004.0000 | 2210.0 | 0.0476 | 0.250000 | NO          | 8.736407  | 
292   | 0        | 1624.99077 | 1624.9907 | 1832.0000 | 2210.0 | 0.0299 | 0.250000 | NO          | 8.764922  | 
293   | 1        | 1624.99077 | 1623.4505 | 1592.0000 | 2210.0 | 0.0369 | 0.250000 | NO          | 8.794061  | 
294   | 2        | 1624.99077 | 1617.5127 | 1703.0000 | 2210.0 | 0.0392 | 0.250000 | NO          | 8.822407  | 
295   | 3        | 1624.99077 | 1618.4301 | 1587.0000 | 2210.0 | 0.0391 | 0.250000 | NO          | 8.847710  | 
296   | 4        | 1624.99077 | 1616.0939 | 1741.0000 | 2210.0 | 0.0363 | 0.250000 | NO          | 8.872853  | 
297   | 5        | 1624.99077 | 1618.8047 | 1630.0000 | 2210.0 | 0.0270 | 0.250000 | NO          | 8.897961  | 
298   | 6        | 1624.99077 | 1619.5579 | 1727.0000 | 2210.0 | 0.0355 | 0.250000 | NO          | 8.923052  | 
299   | 7        | 1624.99077 | 1616.6044 | 1554.0000 | 2210.0 | 0.0331 | 0.250000 | NO          | 8.948222  | 
300   | 8        | 1624.99077 | 1613.5552 | 1891.0000 | 2210.0 | 0.0398 | 0.250000 | NO          | 8.988923  | 
301   | 9        | 1624.99077 | 1614.5985 | 1555.0000 | 2210.0 | 0.0300 | 0.250000 | NO          | 9.014000  | 
302   | 10       | 1624.99077 | 1621.0833 | 1828.0000 | 2210.0 | 0.0209 | 0.250000 | NO          | 9.039246  | 
303   | 0        | 1625.48486 | 1625.4848 | 2052.0000 | 2210.0 | 0.0272 | 0.250000 | NO          | 9.067973  | 
304   | 1        | 1625.48486 | 1620.2708 | 1726.0000 | 2210.0 | 0.0427 | 0.250000 | NO          | 9.096820  | 
305   | 2        | 1625.48486 | 1616.7729 | 1583.0000 | 2210.0 | 0.0397 | 0.250000 | NO          | 9.126118  | 
306   | 3        | 1625.48486 | 1619.5505 | 1802.0000 | 2210.0 | 0.0290 | 0.250000 | NO          | 9.154787  | 
307   | 4        | 1625.48486 | 1617.6714 | 1878.0000 | 2210.0 | 0.0443 | 0.250000 | NO          | 9.183731  | 
308   | 5        | 1625.48486 | 1620.9241 | 1438.0000 | 2210.0 | 0.0254 | 0.250000 | NO          | 9.213006  | 
309   | 6        | 1625.48486 | 1622.3344 | 1518.0000 | 2210.0 | 0.0309 | 0.250000 | NO          | 9.240950  | 
310   | 7        | 1625.48486 | 1621.1667 | 1928.0000 | 2210.0 | 0.0381 | 0.250000 | NO          | 9.266159  | 
311   | 8        | 1625.48486 | 1622.9319 | 1833.0000 | 2210.0 | 0.0398 | 0.250000 | NO          | 9.291267  | 
312   | 9        | 1625.48486 | 1624.2827 | 1583.0000 | 2210.0 | 0.0393 | 0.250000 | NO          | 9.316396  | 
313   | 10       | 1625.48486 | 1622.8985 | 2059.0000 | 2210.0 | 0.0468 | 0.250000 | NO          | 9.341562  | 
314   | 11       | 1625.48486 | 1622.6293 | 1548.0000 | 2210.0 | 0.0279 | 0.250000 | NO          | 9.366692  | 
315   | 12       | 1625.48486 | 1620.7607 | 1893.0000 | 2210.0 | 0.0491 | 0.250000 | NO          | 9.391825  | 
316   | 13       | 1625.48486 | 1620.5480 | 1597.0000 | 2210.0 | 0.0335 | 0.250000 | NO          | 9.416857  | 
317   | 0        | 1628.41447 | 1628.4144 | 1821.0000 | 2210.0 | 0.0297 | 0.250000 | NO          | 9.441950  | 
318   | 1        | 1628.41447 | 1623.1215 | 1562.0000 | 2210.0 | 0.0445 | 0.250000 | NO          | 9.467092  | 
319   | 2        | 1628.41447 | 1617.9686 | 1388.0000 | 2210.0 | 0.0386 | 0.250000 | NO          | 9.492225  | 
320   | 3        | 1628.41447 | 1616.3889 | 1872.0000 | 2210.0 | 0.0394 | 0.250000 | NO          | 9.517273  | 
321   | 4        | 1628.41447 | 1620.9516 | 1391.0000 | 2210.0 | 0.0426 | 0.250000 | NO          | 9.542346  | 
322   | 5        | 1628.41447 | 1623.9902 | 1792.0000 | 2210.0 | 0.0262 | 0.250000 | NO          | 9.567397  | 
323   | 6        | 1628.41447 | 1623.4317 | 1676.0000 | 2210.0 | 0.0379 | 0.250000 | NO          | 9.592442  | 
324   | 7        | 1628.41447 | 1626.9636 | 1648.0000 | 2210.0 | 0.0340 | 0.250000 | NO          | 9.617647  | 
325   | 8        | 1628.41447 | 1626.4205 | 1520.0000 | 2210.0 | 0.0432 | 0.250000 | NO          | 9.642775  | 
326   | 9        | 1628.41447 | 1624.0757 | 1946.0000 | 2210.0 | 0.0441 | 0.250000 | NO          | 9.670601  | 
327   | 10       | 1628.41447 | 1623.3776 | 1431.0000 | 2210.0 | 0.0340 | 0.250000 | NO          | 9.695997  | 
328   | 11       | 1628.41447 | 1625.3714 | 1983.0000 | 2210.0 | 0.0282 | 0.250000 | NO          | 9.721193  | 
329   | 12       | 1628.41447 | 1619.0780 | 1793.0000 | 2210.0 | 0.0326 | 0.250000 | NO          | 9.746278  | 
330   | 13       | 1628.41447 | 1623.6097 | 1684.0000 | 2210.0 | 0.0365 | 0.250000 | NO          | 9.786924  | 
331   | 14       | 1628.41447 | 1619.4272 | 1476.0000 | 2210.0 | 0.0300 | 0.250000 | NO          | 9.812061  | 
332   | 15       | 1628.41447 | 1619.5638 | 1595.0000 | 2210.0 | 0.0348 | 0.250000 | NO          | 9.837374  | 
333   | 16       | 1628.41447 | 1618.6252 | 1832.0000 | 2210.0 | 0.0227 | 0.250000 | NO          | 9.862486  | 
334   | 17       | 1628.41447 | 1622.9266 | 1879.0000 | 2210.0 | 0.0293 | 0.250000 | NO          | 9.887672  | 
335   | 18       | 1628.41447 | 1623.0669 | 1408.0000 | 2210.0 | 0.0310 | 0.250000 | NO          | 9.913119  | 
336   | 19       | 1628.41447 | 1626.2678 | 1623.0000 | 2210.0 | 0.0222 | 0.250000 | NO          | 9.938346  | 
337   | 20       | 1628.41447 | 1623.7446 | 1891.0000 | 2210.0 | 0.0339 | 0.250000 | NO          | 9.963374  | 
338   | 1        | 1628.41447 | 1624.6960 | 1390.0000 | 2210.0 | 0.0225 | 0.125000 | NO          | 9.988405  | 
339   | 0        | 1632.15078 | 1632.1507 | 1714.0000 | 2210.0 | 0.0184 | 0.125000 | NO          | 10.013553 | 
340   | 0        | 1635.16737 | 1635.1673 | 1646.0000 | 2210.0 | 0.0207 | 0.125000 | NO          | 10.038734 | 
341   | 0        | 1636.29711 | 1636.2971 | 1572.0000 | 2210.0 | 0.0208 | 0.125000 | NO          | 10.063905 | 
342   | 0        | 1636.44450 | 1636.4445 | 1736.0000 | 2210.0 | 0.0220 | 0.125000 | NO          | 10.089001 | 
343   | 0        | 1641.43608 | 1641.4360 | 1836.0000 | 2210.0 | 0.0183 | 0.125000 | NO          | 10.114100 | 
344   | 0        | 1641.63973 | 1641.6397 | 1782.0000 | 2210.0 | 0.0175 | 0.125000 | NO          | 10.139223 | 
345   | 0        | 1642.23951 | 1642.2395 | 1707.0000 | 2210.0 | 0.0206 | 0.125000 | NO          | 10.164349 | 
346   | 0        | 1644.99586 | 1644.9958 | 1446.0000 | 2210.0 | 0.0180 | 0.125000 | NO          | 10.189449 | 
347   | 0        | 1646.87020 | 1646.8702 | 1678.0000 | 2210.0 | 0.0130 | 0.125000 | NO          | 10.214512 | 
348   | 1        | 1646.87020 | 1646.7599 | 1492.0000 | 2210.0 | 0.0162 | 0.125000 | NO          | 10.239587 | 
349   | 0        | 1647.28576 | 1647.2857 | 1912.0000 | 2210.0 | 0.0157 | 0.125000 | NO          | 10.264790 | 
350   | 0        | 1648.24404 | 1648.2440 | 1546.0000 | 2210.0 | 0.0138 | 0.125000 | NO          | 10.289823 | 
351   | 1        | 1648.24404 | 1645.0705 | 1913.0000 | 2210.0 | 0.0241 | 0.125000 | NO          | 10.314866 | 
352   | 0        | 1650.27478 | 1650.2747 | 1777.0000 | 2210.0 | 0.0191 | 0.125000 | NO          | 10.339947 | 
353   | 1        | 1650.27478 | 1647.7668 | 1536.0000 | 2210.0 | 0.0214 | 0.125000 | NO          | 10.365018 | 
354   | 0        | 1650.37485 | 1650.3748 | 1571.0000 | 2210.0 | 0.0150 | 0.125000 | NO          | 10.390088 | 
355   | 1        | 1650.37485 | 1647.8939 | 1933.0000 | 2210.0 | 0.0187 | 0.125000 | NO          | 10.415086 | 
356   | 2        | 1650.37485 | 1647.3671 | 1801.0000 | 2210.0 | 0.0124 | 0.125000 | NO          | 10.440119 | 
357   | 3        | 1650.37485 | 1648.5095 | 1486.0000 | 2210.0 | 0.0162 | 0.125000 | NO          | 10.465147 | 
358   | 4        | 1650.37485 | 1650.1755 | 1759.0000 | 2210.0 | 0.0165 | 0.125000 | NO          | 10.490168 | 
359   | 0        | 1651.74443 | 1651.7444 | 1608.0000 | 2210.0 | 0.0188 | 0.125000 | NO          | 10.515237 | 
360   | 0        | 1653.45769 | 1653.4576 | 1374.0000 | 2210.0 | 0.0192 | 0.125000 | NO          | 10.556493 | 
361   | 1        | 1653.45769 | 1651.1434 | 1902.0000 | 2210.0 | 0.0139 | 0.125000 | NO          | 10.581662 | 
362   | 2        | 1653.45769 | 1650.7882 | 1613.0000 | 2210.0 | 0.0190 | 0.125000 | NO          | 10.606793 | 
363   | 3        | 1653.45769 | 1650.5131 | 1507.0000 | 2210.0 | 0.0180 | 0.125000 | NO          | 10.631839 | 
364   | 4        | 1653.45769 | 1651.6605 | 1837.0000 | 2210.0 | 0.0217 | 0.125000 | NO          | 10.656848 | 
365   | 5        | 1653.45769 | 1651.4280 | 1678.0000 | 2210.0 | 0.0198 | 0.125000 | NO          | 10.681891 | 
366   | 6        | 1653.45769 | 1651.6759 | 1581.0000 | 2210.0 | 0.0127 | 0.125000 | NO          | 10.706884 | 
367   | 7        | 1653.45769 | 1651.7236 | 1910.0000 | 2210.0 | 0.0210 | 0.125000 | NO          | 10.731878 | 
368   | 8        | 1653.45769 | 1651.8776 | 1919.0000 | 2210.0 | 0.0114 | 0.125000 | NO          | 10.756917 | 
369   | 9        | 1653.45769 | 1650.0813 | 1609.0000 | 2210.0 | 0.0162 | 0.125000 | NO          | 10.781997 | 
370   | 0        | 1654.90442 | 1654.9044 | 1810.0000 | 2210.0 | 0.0169 | 0.125000 | NO          | 10.807017 | 
371   | 1        | 1654.90442 | 1654.0480 | 1784.0000 | 2210.0 | 0.0154 | 0.125000 | NO          | 10.832011 | 
372   | 2        | 1654.90442 | 1651.6453 | 1414.0000 | 2210.0 | 0.0247 | 0.125000 | NO          | 10.857058 | 
373   | 3        | 1654.90442 | 1653.6219 | 1580.0000 | 2210.0 | 0.0145 | 0.125000 | NO          | 10.882254 | 
374   | 4        | 1654.90442 | 1653.3341 | 1784.0000 | 2210.0 | 0.0209 | 0.125000 | NO          | 10.910897 | 
375   | 5        | 1654.90442 | 1653.6492 | 1910.0000 | 2210.0 | 0.0190 | 0.125000 | NO          | 10.938744 | 
376   | 6        | 1654.90442 | 1652.5710 | 1911.0000 | 2210.0 | 0.0197 | 0.125000 | NO          | 10.968144 | 
377   | 7        | 1654.90442 | 1651.8154 | 1431.0000 | 2210.0 | 0.0159 | 0.125000 | NO          | 10.996991 | 
378   | 8        | 1654.90442 | 1651.1790 | 1456.0000 | 2210.0 | 0.0108 | 0.125000 | NO          | 11.023813 | 
379   | 9        | 1654.90442 | 1654.1716 | 1687.0000 | 2210.0 | 0.0153 | 0.125000 | NO          | 11.049094 | 
380   | 10       | 1654.90442 | 1652.9677 | 1793.0000 | 2210.0 | 0.0194 | 0.125000 | NO          | 11.075874 | 
381   | 11       | 1654.90442 | 1651.3988 | 1694.0000 | 2210.0 | 0.0167 | 0.125000 | NO          | 11.101230 | 
382   | 12       | 1654.90442 | 1650.7696 | 1584.0000 | 2210.0 | 0.0156 | 0.125000 | NO          | 11.126461 | 
383   | 13       | 1654.90442 | 1651.2154 | 1833.0000 | 2210.0 | 0.0147 | 0.125000 | NO          | 11.151659 | 
384   | 14       | 1654.90442 | 1651.7092 | 1479.0000 | 2210.0 | 0.0180 | 0.125000 | NO          | 11.176824 | 
385   | 15       | 1654.90442 | 1653.8485 | 1871.0000 | 2210.0 | 0.0138 | 0.125000 | NO          | 11.202075 | 
386   | 16       | 1654.90442 | 1653.1036 | 1454.0000 | 2210.0 | 0.0204 | 0.125000 | NO          | 11.227186 | 
387   | 17       | 1654.90442 | 1652.2472 | 1824.0000 | 2210.0 | 0.0183 | 0.125000 | NO          | 11.252318 | 
388   | 18       | 1654.90442 | 1654.5697 | 1579.0000 | 2210.0 | 0.0161 | 0.125000 | NO          | 11.277545 | 
389   | 0        | 1656.05822 | 1656.0582 | 1889.0000 | 2210.0 | 0.0173 | 0.125000 | NO          | 11.302781 | 
390   | 1        | 1656.05822 | 1654.0895 | 1717.0000 | 2187.0 | 0.0203 | 0.125000 | NO          | 11.343235 | 
391   | 2        | 1656.05822 | 1654.0312 | 1545.0000 | 2187.0 | 0.0163 | 0.125000 | NO          | 11.371646 | 
392   | 3        | 1656.05822 | 1654.6714 | 1900.0000 | 2187.0 | 0.0182 | 0.125000 | NO          | 11.398189 | 
393   | 4        | 1656.05822 | 1654.5589 | 1435.0000 | 2187.0 | 0.0161 | 0.125000 | NO          | 11.423428 | 
394   | 5        | 1656.05822 | 1654.0159 | 1629.0000 | 2187.0 | 0.0132 | 0.125000 | NO          | 11.448535 | 
395   | 6        | 1656.05822 | 1652.2227 | 1784.0000 | 2187.0 | 0.0185 | 0.125000 | NO          | 11.473785 | 
396   | 7        | 1656.05822 | 1652.9752 | 1696.0000 | 2187.0 | 0.0178 | 0.125000 | NO          | 11.498885 | 
397   | 8        | 1656.05822 | 1654.6662 | 1809.0000 | 2187.0 | 0.0179 | 0.125000 | NO          | 11.523980 | 
398   | 9        | 1656.05822 | 1655.6138 | 1636.0000 | 2187.0 | 0.0146 | 0.125000 | NO          | 11.549222 | 
399   | 10       | 1656.05822 | 1655.3736 | 1617.0000 | 2187.0 | 0.0208 | 0.125000 | NO          | 11.575698 | 
400   | 11       | 1656.05822 | 1655.0166 | 1817.0000 | 2187.0 | 0.0204 | 0.125000 | NO          | 11.600907 | 
401   | 0        | 1656.27232 | 1656.2723 | 1467.0000 | 2187.0 | 0.0168 | 0.125000 | NO          | 11.626099 | 
402   | 0        | 1657.32980 | 1657.3298 | 1634.0000 | 2187.0 | 0.0127 | 0.125000 | NO          | 11.651975 | 
403   | 1        | 1657.32980 | 1654.7205 | 1543.0000 | 2187.0 | 0.0161 | 0.125000 | NO          | 11.679962 | 
404   | 2        | 1657.32980 | 1652.9589 | 1850.0000 | 2187.0 | 0.0226 | 0.125000 | NO          | 11.707910 | 
405   | 3        | 1657.32980 | 1655.7178 | 1878.0000 | 2187.0 | 0.0147 | 0.125000 | NO          | 11.733153 | 
406   | 4        | 1657.32980 | 1654.4737 | 1821.0000 | 2187.0 | 0.0163 | 0.125000 | NO          | 11.758308 | 
407   | 5        | 1657.32980 | 1653.7914 | 1608.0000 | 2187.0 | 0.0155 | 0.125000 | NO          | 11.783534 | 
408   | 6        | 1657.32980 | 1655.8989 | 1907.0000 | 2187.0 | 0.0153 | 0.125000 | NO          | 11.808782 | 
409   | 7        | 1657.32980 | 1654.3691 | 1572.0000 | 2187.0 | 0.0162 | 0.125000 | NO          | 11.833987 | 
410   | 8        | 1657.32980 | 1654.0134 | 1745.0000 | 2187.0 | 0.0191 | 0.125000 | NO          | 11.859040 | 
411   | 9        | 1657.32980 | 1653.6984 | 1725.0000 | 2187.0 | 0.0174 | 0.125000 | NO          | 11.884050 | 
412   | 10       | 1657.32980 | 1653.8000 | 1837.0000 | 2187.0 | 0.0122 | 0.125000 | NO          | 11.909121 | 
413   | 11       | 1657.32980 | 1654.4833 | 1458.0000 | 2187.0 | 0.0137 | 0.125000 | NO          | 11.934191 | 
414   | 12       | 1657.32980 | 1655.4195 | 1385.0000 | 2187.0 | 0.0178 | 0.125000 | NO          | 11.959296 | 
415   | 13       | 1657.32980 | 1655.7567 | 1713.0000 | 2187.0 | 0.0161 | 0.125000 | NO          | 11.984495 | 
416   | 14       | 1657.32980 | 1656.8206 | 1833.0000 | 2187.0 | 0.0204 | 0.125000 | NO          | 12.009632 | 
417   | 15       | 1657.32980 | 1654.3040 | 1799.0000 | 2187.0 | 0.0155 | 0.125000 | NO          | 12.035881 | 
418   | 16       | 1657.32980 | 1654.7611 | 1674.0000 | 2187.0 | 0.0142 | 0.125000 | NO          | 12.063835 | 
419   | 17       | 1657.32980 | 1655.3103 | 1943.0000 | 2187.0 | 0.0145 | 0.125000 | NO          | 12.094509 | 
420   | 18       | 1657.32980 | 1653.5932 | 1627.0000 | 2187.0 | 0.0153 | 0.125000 | NO          | 12.137159 | 
421   | 19       | 1657.32980 | 1652.8842 | 1714.0000 | 2187.0 | 0.0156 | 0.125000 | NO          | 12.162479 | 
422   | 20       | 1657.32980 | 1656.0745 | 2021.0000 | 2187.0 | 0.0116 | 0.125000 | NO          | 12.187748 | 
423   | 1        | 1657.32980 | 1656.8713 | 1461.0000 | 2187.0 | 0.0068 | 0.062500 | NO          | 12.212902 | 
424   | 0        | 1659.16097 | 1659.1609 | 1795.0000 | 2187.0 | 0.0068 | 0.062500 | NO          | 12.238028 | 
425   | 0        | 1659.26078 | 1659.2607 | 1424.0000 | 2187.0 | 0.0095 | 0.062500 | NO          | 12.263112 | 
426   | 0        | 1661.69270 | 1661.6927 | 1619.0000 | 2187.0 | 0.0074 | 0.062500 | NO          | 12.288208 | 
427   | 0        | 1662.87460 | 1662.8746 | 1690.0000 | 2187.0 | 0.0086 | 0.062500 | NO          | 12.313214 | 
428   | 0        | 1663.28577 | 1663.2857 | 1725.0000 | 2187.0 | 0.0100 | 0.062500 | NO          | 12.338249 | 
